osm_uid,osm_type,osm_id,category,name,brand,brand:wikidata,addr:street,addr:district,opening_hours,website,phone,operator,cuisine,wikidata,lat,lon,_raw_tags
way/170928871,way,170928871,parking,,,,,,,,,,,,24.4276811,54.4467044,"{""amenity"": ""parking""}"
way/170930101,way,170930101,parking,,,,,,,,,,,,24.4365439,54.4209787,"{""amenity"": ""parking""}"
way/170930223,way,170930223,parking,,,,,,,,,,,,24.4384197,54.4271926,"{""amenity"": ""parking""}"
way/170930582,way,170930582,parking,,,,,,,,,,,,24.4426763,54.4284085,"{""amenity"": ""parking""}"
way/170930583,way,170930583,parking,,,,,,,,,,,,24.4407615,54.4275938,"{""amenity"": ""parking""}"
way/170930643,way,170930643,parking,,,,,,,,,,,,24.4418296,54.428257,"{""amenity"": ""parking""}"
way/170931048,way,170931048,parking,,,,,,,,,,,,24.4418145,54.417878,"{""amenity"": ""parking""}"
way/170931113,way,170931113,parking,,,,,,,,,,,,24.4415204,54.4173548,"{""amenity"": ""parking""}"
way/170931975,way,170931975,parking,,,,,,,,,,,,24.4410241,54.4097582,"{""amenity"": ""parking""}"
way/170941943,way,170941943,parking,,,,,,,,,,,,24.5103674,54.3759065,"{""amenity"": ""parking""}"
way/170944388,way,170944388,parking,,,,,,,,,,,,24.5076887,54.3730633,"{""amenity"": ""parking""}"
way/170944969,way,170944969,parking,,,,,,,,,,,,24.505035,54.3710821,"{""amenity"": ""parking""}"
way/170998889,way,170998889,parks,,,,,,,,,,,,24.5110074,54.3768201,"{""leisure"": ""park""}"
way/170999163,way,170999163,restaurants,Al Dhafra Restaurant,,,,,,,,,,,24.5092741,54.374859,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""levels"": ""2"", ""name"": ""Al Dhafra Restaurant""}"
way/171270018,way,171270018,parking,,,,,,,,,,,,24.4263333,54.4302769,"{""amenity"": ""parking""}"
way/171270020,way,171270020,parking,,,,,,,,,,,,24.4255097,54.431694,"{""amenity"": ""parking""}"
way/171270021,way,171270021,parking,,,,,,,,,,,,24.4253934,54.4325206,"{""amenity"": ""parking""}"
way/171270022,way,171270022,parking,,,,,,,,,,,,24.4256293,54.4308453,"{""amenity"": ""parking""}"
way/171270023,way,171270023,parking,,,,,,,,,,,,24.425281,54.4332771,"{""amenity"": ""parking""}"
way/171270235,way,171270235,parking,,,,,,,,,,,,24.4257307,54.4337253,"{""amenity"": ""parking""}"
way/171270766,way,171270766,parking,,,,,,,,,,,,24.427337,54.4332064,"{""amenity"": ""parking""}"
way/171270768,way,171270768,parking,,,,,,,,,,,,24.4266995,54.4339565,"{""amenity"": ""parking""}"
way/171270770,way,171270770,parking,,,,,,,,,,,,24.4270032,54.4354699,"{""amenity"": ""parking""}"
way/171271323,way,171271323,parks,,,,,,,,,,,,24.5097004,54.3752943,"{""leisure"": ""park""}"
way/171308008,way,171308008,parks,Heritage Park,,,,,,,,,,,24.5065762,54.3722763,"{""leisure"": ""park"", ""name"": ""Heritage Park"", ""name:en"": ""Heritage Park""}"
way/171375281,way,171375281,parking,,,,,,,,,,,,24.5005592,54.3660582,"{""amenity"": ""parking"", ""parking"": ""surface"", ""surface"": ""asphalt""}"
way/171651589,way,171651589,parking,,,,,,,,,,,,24.4279894,54.4392507,"{""amenity"": ""parking""}"
way/171651671,way,171651671,parking,,,,,,,,,,,,24.4278212,54.4406242,"{""amenity"": ""parking""}"
way/171651734,way,171651734,parking,,,,,,,,,,,,24.427656,54.4415515,"{""amenity"": ""parking""}"
way/171652894,way,171652894,parking,,,,,,,,,,,,24.4288578,54.4385207,"{""amenity"": ""parking""}"
way/171653524,way,171653524,parking,,,,,,,,,,,,24.4293302,54.4394346,"{""amenity"": ""parking""}"
way/171654603,way,171654603,parking,,,,,,,,,,,,24.429213,54.4425448,"{""amenity"": ""parking""}"
way/171655036,way,171655036,parking,,,,,,,,,,,,24.4322941,54.4255151,"{""amenity"": ""parking""}"
way/171655322,way,171655322,mosques,,,,,,,,,,,,24.4376663,54.4106862,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/171656265,way,171656265,parking,,,,,,,,,,,,24.426001,54.4305349,"{""amenity"": ""parking""}"
way/171926501,way,171926501,parking,,,,,,,,,,,,24.44457,54.6104003,"{""amenity"": ""parking""}"
way/171926933,way,171926933,parking,,,,,,,,,,,,24.4456904,54.6102045,"{""amenity"": ""parking""}"
way/171928272,way,171928272,parking,,,,,,,,,,,,24.4440439,54.6099689,"{""amenity"": ""parking""}"
way/171928274,way,171928274,parking,Etihad Plaza Parking,,,,,,,,,,,24.443565,54.6082886,"{""amenity"": ""parking"", ""name"": ""Etihad Plaza Parking"", ""name:en"": ""Etihad Plaza Parking""}"
way/171928505,way,171928505,parking,,,,,,,,,,,,24.4432441,54.6109558,"{""amenity"": ""parking""}"
way/171928509,way,171928509,parking,,,,,,,,,,,,24.4420841,54.6082026,"{""amenity"": ""parking""}"
way/171928510,way,171928510,parking,,,,,,,,,,,,24.4426054,54.6100451,"{""amenity"": ""parking""}"
way/171928511,way,171928511,parking,,,,,,,,,,,,24.4438658,54.6107389,"{""amenity"": ""parking""}"
way/171931835,way,171931835,parking,,,,,,,,,,,,24.4420831,54.6275739,"{""amenity"": ""parking""}"
way/171988801,way,171988801,parking,,,,,,,,,,,,24.4431722,54.6267362,"{""amenity"": ""parking""}"
way/171989404,way,171989404,parking,,,,,,,,,,,,24.4458432,54.6147756,"{""amenity"": ""parking""}"
way/171989406,way,171989406,parking,,,,,,,,,,,,24.4455723,54.6139232,"{""amenity"": ""parking""}"
way/171989506,way,171989506,parking,,,,,,,,,,,,24.4451604,54.6124015,"{""amenity"": ""parking""}"
way/172027509,way,172027509,parking,,,,,,,,,,,,24.4411835,54.6558115,"{""amenity"": ""parking""}"
way/172286112,way,172286112,parking,,,,,,,,,,,,24.4637269,54.6061483,"{""amenity"": ""parking""}"
way/172286198,way,172286198,parking,,,,,,,,,,,,24.4660572,54.6028194,"{""amenity"": ""parking""}"
way/172630620,way,172630620,parks,Mushrif Park,,,,,,,,,,,24.4522783,54.3812122,"{""barrier"": ""wall"", ""leisure"": ""park"", ""name"": ""Mushrif Park"", ""name:en"": ""Mushrif Park""}"
way/172756971,way,172756971,parks,,,,,,,,,,,,24.4023428,54.5322068,"{""leisure"": ""park""}"
way/172758133,way,172758133,parks,Family Park A,,,,,,,,,,,24.4790794,54.3479936,"{""leisure"": ""park"", ""name"": ""Family Park A"", ""source"": ""Kaart Ground Survey 2017""}"
way/172799079,way,172799079,parks,Lake Park,,,,,,,,,,,24.492789,54.3566075,"{""leisure"": ""park"", ""name"": ""Lake Park"", ""name:en"": ""Lake Park""}"
way/172799080,way,172799080,parking,,,,,,,,,,,,24.4940715,54.357968,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/172829144,way,172829144,parks,,,,,,,,,,,,24.4767247,54.3460163,"{""leisure"": ""park""}"
way/172829145,way,172829145,parks,,,,,,,,,,,,24.4767851,54.3452838,"{""leisure"": ""park""}"
way/172829150,way,172829150,parking,,,,,,,,,,,,24.4761568,54.3457636,"{""amenity"": ""parking""}"
way/172829152,way,172829152,parking,,,,,,,,,,,,24.474352,54.3433467,"{""amenity"": ""parking""}"
way/172829154,way,172829154,parks,,,,,,,,,,,,24.4757465,54.3472412,"{""leisure"": ""park""}"
way/172829156,way,172829156,mosques,Fatima Bint Mohammed,,,,,,,,,,,24.4764768,54.346462,"{""amenity"": ""place_of_worship"", ""name"": ""Fatima Bint Mohammed"", ""name:en"": ""Fatima Bint Mohammed"", ""religion"": ""muslim""}"
way/172830099,way,172830099,parking,,,,,,,,,,,,24.4809854,54.3474452,"{""amenity"": ""parking""}"
way/172897067,way,172897067,parking,,,,,,,,,,,,24.4419278,54.6788675,"{""amenity"": ""parking""}"
way/172927516,way,172927516,parks,Capital Gardens,,,,,,,,,,,24.4925444,54.3636312,"{""leisure"": ""park"", ""name"": ""Capital Gardens"", ""name:en"": ""Capital Gardens"", ""name:he"": ""גינות בירה""}"
way/172927714,way,172927714,parks,Formal Park,,,,,,,,,,,24.4959864,54.3614345,"{""fee"": ""no"", ""leisure"": ""park"", ""name"": ""Formal Park"", ""name:en"": ""Formal Park""}"
way/172959555,way,172959555,mosques,,,,,,,,,,,,24.4928573,54.360118,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/172960401,way,172960401,parking,,,,,,,,,,,,24.4897375,54.360589,"{""amenity"": ""parking"", ""parking"": ""multi-storey"", ""source"": ""Kaart Ground Survey 2017""}"
way/172961253,way,172961253,mosques,,,,,,,,,,,,24.4929428,54.3613311,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim"", ""service_times"": ""Closed due to COVID-19""}"
way/172962019,way,172962019,mosques,,,,,,,,,,,,24.486343,54.360469,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""building:levels"": ""2"", ""religion"": ""muslim""}"
way/173009676,way,173009676,parks,,,,,,,,,,,,24.4328117,54.5706955,"{""leisure"": ""park""}"
way/173009868,way,173009868,mosques,,,,,,,,,,,,24.4789638,54.3527857,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/173011926,way,173011926,parking,,,,,,,,,,,,24.3793078,54.5279284,"{""amenity"": ""parking""}"
way/173032909,way,173032909,parking,,,,,,,,,,,,24.5222847,54.3965226,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/173032912,way,173032912,parking,,,,,,,,,,,,24.5224608,54.3959861,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/173039596,way,173039596,parking,,,,,,,,,,,,24.3817284,54.5362493,"{""amenity"": ""parking""}"
way/173184569,way,173184569,parking,,,,,,,,,,,,24.3173696,54.5539921,"{""amenity"": ""parking""}"
way/173184574,way,173184574,parking,,,,,,,,,,,,24.3173855,54.5542293,"{""amenity"": ""parking""}"
way/173184579,way,173184579,parking,,,,,,,,,,,,24.3167769,54.557773,"{""amenity"": ""parking""}"
way/173184580,way,173184580,parking,,,,,,,,,,,,24.316718,54.5560714,"{""amenity"": ""parking""}"
way/173529919,way,173529919,parks,,,,,,,,,,,,24.4775031,54.6146,"{""leisure"": ""park""}"
way/173958462,way,173958462,mosques,Al Rayyana Mosque,,,,,,,,,,,24.4119658,54.5366142,"{""amenity"": ""place_of_worship"", ""name"": ""Al Rayyana Mosque"", ""religion"": ""muslim""}"
way/174749822,way,174749822,restaurants,,,,,,,,,,,,24.4766816,54.3252186,"{""amenity"": ""restaurant"", ""building"": ""yes""}"
way/174790455,way,174790455,parks,,,,,,,,,,,,24.4035169,54.4767976,"{""leisure"": ""park""}"
way/174790461,way,174790461,parks,,,,,,,,,,,,24.4051439,54.4756939,"{""leisure"": ""park""}"
way/174790467,way,174790467,parks,,,,,,,,,,,,24.4051397,54.4751829,"{""leisure"": ""park""}"
way/177130319,way,177130319,mosques,,,,,,,,,,,,24.4799612,54.3630451,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/177130320,way,177130320,mosques,مسجد هامل بن خادم,,,,,,,,,,,24.4832448,54.3668044,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""name"": ""مسجد هامل بن خادم"", ""name:ar"": ""مسجد هامل بن خادم"", ""name:en"": ""Hamil bin Khadim Mosque"", ""religion"": ""muslim""}"
way/177130321,way,177130321,mosques,,,,,,,,,,,,24.4847971,54.3639929,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""religion"": ""muslim""}"
way/177130339,way,177130339,parking,,,,,,,,,,,,24.4833993,54.3644244,"{""amenity"": ""parking""}"
way/177130340,way,177130340,parking,,,,,,,,,,,,24.4853796,54.364846,"{""amenity"": ""parking"", ""fee"": ""yes""}"
way/177130341,way,177130341,parking,,,,,,,,,,,,24.482718,54.3671997,"{""amenity"": ""parking""}"
way/177132017,way,177132017,parking,,,,,,,,,,,,24.4826658,54.3610856,"{""amenity"": ""parking""}"
way/177132019,way,177132019,parking,,,,,,,,,,,,24.4819164,54.3614572,"{""amenity"": ""parking""}"
way/177133292,way,177133292,mosques,,,,,,,,,,,,24.4812392,54.3669909,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""religion"": ""muslim""}"
way/177133317,way,177133317,parking,,,,,,,,,,,,24.4802039,54.3617098,"{""amenity"": ""parking""}"
way/177133318,way,177133318,parking,,,,,,,,,,,,24.4786659,54.3646294,"{""amenity"": ""parking""}"
way/177133319,way,177133319,parking,,,,,,,,,,,,24.4808253,54.3623855,"{""amenity"": ""parking""}"
way/177134201,way,177134201,parking,madina zayad Abudhabi,,,,,,,,,,,24.4819587,54.3656316,"{""amenity"": ""parking"", ""name"": ""madina zayad Abudhabi"", ""name:en"": ""madina zayad Abudhabi""}"
way/177134203,way,177134203,parking,,,,,,,,,,,,24.4815915,54.3676054,"{""amenity"": ""parking""}"
way/177136067,way,177136067,malls,مركز مدينة زايد التجاري,,,,,,,,مجموعة اللولو العالمية,,,24.4836459,54.3656141,"{""addr:housename"": ""Madinat Zayed Shopping Centre"", ""building"": ""yes"", ""building:levels"": ""3"", ""name"": ""مركز مدينة زايد التجاري"", ""name:ar"": ""مركز مدينة زايد التجاري"", ""name:en"": ""Madinat Zayed Shopping Centre"", ""operator"": ""مجموعة اللولو العالمية"", ""shop"": ""mall""}"
way/177137369,way,177137369,pharmacies,NMC Medical Equipments,,,,,,,,,,,24.482412,54.3622491,"{""addr:city:ar"": ""أبو ظبي"", ""addr:city:ur"": ""ابوظہبی"", ""amenity"": ""pharmacy"", ""building"": ""yes"", ""name"": ""NMC Medical Equipments"", ""name:en"": ""NMC Medical Equipments"", ""source"": ""Kaart Ground Survey 2017""}"
way/177137371,way,177137371,mosques,,,,,,,,,,,,24.4827077,54.3620726,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/177140273,way,177140273,mosques,,,,,,,,,,,,24.4888392,54.3696177,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/177262517,way,177262517,malls,الماريا مول,,,,,,,,,,,24.4941457,54.3675081,"{""building"": ""retail"", ""name"": ""الماريا مول"", ""name:ar"": ""الماريا مول"", ""name:en"": ""Al Mariah Mall"", ""shop"": ""mall""}"
way/177262543,way,177262543,parks,,,,,,,,,,,,24.4950148,54.367289,"{""barrier"": ""wall"", ""leisure"": ""park""}"
way/177262668,way,177262668,parks,Electra Park,,,,,,,,,,,24.4965777,54.376424,"{""leisure"": ""park"", ""name"": ""Electra Park"", ""name:en"": ""Electra Park""}"
way/177427593,way,177427593,mosques,Mariam Bint Said,,,,,,,,,,,24.4772515,54.3729975,"{""addr:city:ar"": ""أبو ظبي"", ""addr:city:ur"": ""ابوظہبی"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""Mariam Bint Said"", ""religion"": ""muslim"", ""source"": ""Kaart Ground Survey 2017""}"
way/177427597,way,177427597,mosques,,,,,,,,,,,,24.4807423,54.3757487,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/177427629,way,177427629,parking,,,,,,,,,,,,24.4824736,54.3776551,"{""amenity"": ""parking""}"
way/177428118,way,177428118,mosques,,,,,,,,,,,,24.4820865,54.3725043,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim"", ""source"": ""Kaart Ground Survey 2017""}"
way/177428135,way,177428135,parking,,,,,,,,,,,,24.4626399,54.3890287,"{""amenity"": ""parking""}"
way/177428136,way,177428136,parking,,,,,,,,,,,,24.4619511,54.3881552,"{""amenity"": ""parking""}"
way/177633782,way,177633782,parks,Al Kubaira Park,,,,,,,,,,,24.4662132,54.3322788,"{""leisure"": ""park"", ""name"": ""Al Kubaira Park"", ""name:ar"": ""حديقة الخبيرة"", ""name:en"": ""Al Kubaira Park""}"
way/177633783,way,177633783,parks,,,,,,,,,,,,24.4616483,54.3268727,"{""leisure"": ""park"", ""source"": ""Kaart Ground Survey 2017""}"
way/177633784,way,177633784,parks,Baynunah Park,,,,,,,,,,,24.4605037,54.3285596,"{""leisure"": ""park"", ""name"": ""Baynunah Park"", ""name:en"": ""Baynunah Park""}"
way/177633787,way,177633787,parking,,,,,,,,,,,,24.4650783,54.3305065,"{""amenity"": ""parking"", ""wheelchair"": ""yes""}"
way/177633791,way,177633791,parks,,,,,,,,,,,,24.460347,54.3259048,"{""leisure"": ""park""}"
way/177636439,way,177636439,parks,منتزه الشيخة فاطمة,,,,,,,,,,,24.4673769,54.3375979,"{""barrier"": ""wall"", ""leisure"": ""park"", ""name"": ""منتزه الشيخة فاطمة""}"
way/177664758,way,177664758,parking,,,,,,,,,,,,24.4710734,54.346437,"{""amenity"": ""parking""}"
way/177664759,way,177664759,parking,,,,,,,,,,,,24.4699013,54.3467613,"{""amenity"": ""parking""}"
way/177797690,way,177797690,mosques,,,,,,,,,,,,24.4927929,54.3701497,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/177853087,way,177853087,parks,,,,,,,,,,,,24.4225993,54.5272286,"{""leisure"": ""park""}"
way/178427644,way,178427644,parking,,,,,,,,,,,,24.4781536,54.6011628,"{""amenity"": ""parking""}"
way/179416277,way,179416277,malls,Hamdan Center,,,,,,,,,,,24.4890294,54.3629368,"{""building"": ""yes"", ""building:levels"": ""4"", ""name"": ""Hamdan Center"", ""name:en"": ""Hamdan Center"", ""name:ru"": ""Хамдан-центр"", ""shop"": ""mall""}"
way/182379978,way,182379978,malls,Capital Mall,,,,,,,,,,,24.375761,54.5303567,"{""building"": ""yes"", ""name"": ""Capital Mall"", ""name:en"": ""Capital Mall"", ""shop"": ""mall""}"
way/184874625,way,184874625,parking,,,,,,,,,,,,24.4243743,54.4071497,"{""amenity"": ""parking""}"
way/188335561,way,188335561,parking,,,,,,,,,,,,24.4631525,54.6025881,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/188470085,way,188470085,parking,,,,,,,,,,,,24.4687248,54.6087964,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/188739860,way,188739860,parking,,,,,,,,,,,,24.4698903,54.6081664,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189018390,way,189018390,parking,,,,,,,,,,,,24.474482,54.6076861,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189018708,way,189018708,parking,,,,,,,,,,,,24.4770324,54.6090114,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189028958,way,189028958,parking,,,,,,,,,,,,24.4781288,54.6097272,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189028961,way,189028961,parking,,,,,,,,,,,,24.4791112,54.6136688,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189028966,way,189028966,parking,,,,,,,,,,,,24.4784351,54.6110259,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189028969,way,189028969,parking,,,,,,,,,,,,24.4787647,54.6123556,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/189028971,way,189028971,parking,R6 parking,,,,,,,,,,,24.4799409,54.6135778,"{""amenity"": ""parking"", ""name"": ""R6 parking"", ""name:en"": ""R6 parking"", ""parking"": ""surface""}"
way/189031766,way,189031766,parking,F1,,,,,,,,,,,24.4761593,54.6074239,"{""amenity"": ""parking"", ""name"": ""F1"", ""name:en"": ""F1"", ""parking"": ""surface""}"
way/189033753,way,189033753,parking,,,,,,,,,,,,24.4787129,54.6043317,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/190734231,way,190734231,mosques,,,,,,,,,,,,24.4961985,54.3692813,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/196052255,way,196052255,parking,Al Mamoura Staff Parking,,,,,,,,,,,24.4642578,54.3877234,"{""amenity"": ""parking"", ""building"": ""yes"", ""name"": ""Al Mamoura Staff Parking"", ""name:en"": ""Al Mamoura Staff Parking"", ""roof:shape"": ""flat""}"
way/196052352,way,196052352,parking,Al Mamoura Visitor Parking,,,,,,,,,,,24.4640153,54.3880166,"{""amenity"": ""parking"", ""name"": ""Al Mamoura Visitor Parking"", ""name:en"": ""Al Mamoura Visitor Parking""}"
way/196106768,way,196106768,parking,,,,,,,,,,,,24.4533183,54.3934785,"{""amenity"": ""parking""}"
way/196280062,way,196280062,malls,Bawabat Al Sharq Mall,,,,,,,,,,,24.3120166,54.6208349,"{""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Bawabat Al Sharq Mall"", ""name:en"": ""Bawabat Al Sharq Mall"", ""shop"": ""mall""}"
way/196303996,way,196303996,parking,,,,,,,,,,,,24.4848261,54.6277682,"{""amenity"": ""parking""}"
way/198871202,way,198871202,parking,,,,,,,,,,,,24.4862551,54.3786884,"{""amenity"": ""parking""}"
way/198871209,way,198871209,parking,,,,,,,,,,,,24.4872242,54.3798366,"{""amenity"": ""parking""}"
way/199954779,way,199954779,parking,,,,,,,,,,,,24.3916442,54.652833,"{""amenity"": ""parking""}"
way/199996058,way,199996058,mosques,,,,,,,,,,,,24.4234687,54.4432988,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}"
way/200054824,way,200054824,mosques,مسجد الشيخ هزاع بن سلطان,,,,,,,,,,,24.4976045,54.3757959,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""name"": ""مسجد الشيخ هزاع بن سلطان"", ""name:en"": ""Mosque Of Sheikh Hazza Bin Sultan"", ""religion"": ""muslim""}"
way/203752738,way,203752738,parking,,,,,,,,,,,,24.439703,54.3785217,"{""amenity"": ""parking""}"
way/204619156,way,204619156,parking,,,,,,,,,,,,24.4486029,54.4064518,"{""amenity"": ""parking""}"
way/204619157,way,204619157,parking,,,,,,,,,,,,24.4476777,54.4074347,"{""amenity"": ""parking"", ""parking"": ""surface""}"
way/204725565,way,204725565,parks,,,,,,,,,,,,24.4560432,54.3277587,"{""leisure"": ""park""}"
way/204726694,way,204726694,parks,,,,,,,,,,,,24.4566541,54.3293752,"{""leisure"": ""park""}"
way/204768587,way,204768587,parking,,,,,,,,,,,,24.4782074,54.3467895,"{""amenity"": ""parking""}"
way/204777307,way,204777307,parks,حديقة البطين,,,,,,,,,,,24.456646,54.3422068,"{""leisure"": ""park"", ""name"": ""حديقة البطين""}"
way/204796904,way,204796904,mosques,Al Bateen Mosque,,,,,,,,,,,24.4581509,54.3311949,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""Al Bateen Mosque"", ""name:en"": ""Al Bateen Mosque"", ""religion"": ""muslim"", ""source"": ""Kaart Ground Survey 2017""}"
way/204799575,way,204799575,fast_food,Subway,Subway,Q244457,,,,,,,sandwich,,24.4036666,54.6115702,"{""amenity"": ""fast_food"", ""brand"": ""Subway"", ""brand:wikidata"": ""Q244457"", ""building"": ""yes"", ""cuisine"": ""sandwich"", ""name"": ""Subway"", ""takeaway"": ""yes""}"
way/206647053,way,206647053,mosques,,,,,,,,,,,,24.4856484,54.355828,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/206647176,way,206647176,mosques,,,,,,,,,,,,24.4687378,54.362904,"{""addr:city"": ""أبو ظبي"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/216408677,way,216408677,tourist_landmarks,,,,,,,,,,,,24.4383068,54.5136605,"{""barrier"": ""wall"", ""historic"": ""archaeological_site"", ""natural"": ""sand""}"
way/216433392,way,216433392,parking,,,,,,,,,,,,24.4575305,54.5028779,"{""amenity"": ""parking""}"
way/216433397,way,216433397,mosques,,,,,,,,,,,,24.4592441,54.5025014,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/216433412,way,216433412,mosques,,,,,,,,,,,,24.4592409,54.502504,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}"
way/216433422,way,216433422,parking,,,,,,,,,,,,24.4581155,54.504173,"{""amenity"": ""parking""}"
way/216449768,way,216449768,parking,,,,,,,,,,,,24.4428425,54.5210621,"{""amenity"": ""parking""}"
way/216453445,way,216453445,parking,,,,,,,,,,,,24.4394579,54.5211257,"{""amenity"": ""parking""}"
way/216453449,way,216453449,mosques,,,,,,,,,,,,24.4408667,54.5206206,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}"
way/216478675,way,216478675,parking,,,,,,,,,,,,24.4394994,54.5101225,"{""amenity"": ""parking""}"
way/216478681,way,216478681,parking,,,,,,,,,,,,24.4383201,54.5100639,"{""amenity"": ""parking""}"
way/216478686,way,216478686,parking,,,,,,,,,,,,24.4389481,54.5106137,"{""amenity"": ""parking""}"
way/216478766,way,216478766,parking,,,,,,,,,,,,24.4389982,54.5093964,"{""amenity"": ""parking""}"
way/216588954,way,216588954,parking,,,,,,,,,,,,24.4279196,54.5360415,"{""amenity"": ""parking""}"
way/216594140,way,216594140,parking,,,,,,,,,,,,24.4368775,54.5670928,"{""amenity"": ""parking""}"
way/216594147,way,216594147,parking,,,,,,,,,,,,24.4374018,54.5674932,"{""amenity"": ""parking""}"
way/216594184,way,216594184,parking,,,,,,,,,,,,24.4291284,54.5395594,"{""amenity"": ""parking""}"
way/216596994,way,216596994,parking,,,,,,,,,,,,24.441002,54.518394,"{""amenity"": ""parking""}"
way/216596997,way,216596997,parking,,,,,,,,,,,,24.4399005,54.5186386,"{""amenity"": ""parking""}"
way/216623483,way,216623483,parking,,,,,,,,,,,,24.4435334,54.5086842,"{""amenity"": ""parking""}"
way/216624467,way,216624467,parking,,,,,,,,,,,,24.4494763,54.5082537,"{""amenity"": ""parking""}"
way/216624476,way,216624476,parking,,,,,,,,,,,,24.4486554,54.5085672,"{""amenity"": ""parking""}"
way/216625863,way,216625863,parking,,,,,,,,,,,,24.4496075,54.506131,"{""amenity"": ""parking""}"
way/216626199,way,216626199,parking,,,,,,,,,,,,24.4596218,54.502437,"{""amenity"": ""parking""}"
way/216630946,way,216630946,parking,,,,,,,,,,,,24.4423823,54.5321364,"{""amenity"": ""parking""}"
way/216630957,way,216630957,parking,,,,,,,,,,,,24.4389099,54.5250827,"{""amenity"": ""parking""}"
way/216631848,way,216631848,parking,,,,,,,,,,,,24.4433361,54.509399,"{""amenity"": ""parking""}"
way/216631850,way,216631850,parking,,,,,,,,,,,,24.443539,54.5100992,"{""amenity"": ""parking""}"
way/216632174,way,216632174,parking,,,,,,,,,,,,24.4485093,54.5075083,"{""amenity"": ""parking""}"
way/216632177,way,216632177,parking,,,,,,,,,,,,24.4483761,54.508176,"{""amenity"": ""parking""}"
way/216708658,way,216708658,parking,,,,,,,,,,,,24.4423413,54.5270058,"{""amenity"": ""parking""}"
way/216708669,way,216708669,parking,,,,,,,,,,,,24.443025,54.5270085,"{""amenity"": ""parking""}"
way/216711468,way,216711468,parking,,,,,,,,,,,,24.4411973,54.5191241,"{""amenity"": ""parking""}"
way/216711489,way,216711489,parking,,,,,,,,,,,,24.443462,54.5224956,"{""amenity"": ""parking""}"
way/216711525,way,216711525,parking,,,,,,,,,,,,24.4413975,54.5198859,"{""amenity"": ""parking""}"
way/216711974,way,216711974,parking,,,,,,,,,,,,24.4418236,54.5206718,"{""amenity"": ""parking""}"
way/216733294,way,216733294,parking,,,,,,,,,,,,24.4277684,54.5084523,"{""amenity"": ""parking""}"
way/216812429,way,216812429,parking,,,,,,,,,,,,24.4411697,54.5232875,"{""amenity"": ""parking""}"
way/217107424,way,217107424,parking,,,,,,,,,,,,24.4442461,54.5271899,"{""amenity"": ""parking"", ""surface"": ""sand""}"
way/217107445,way,217107445,parking,,,,,,,,,,,,24.438127,54.5272805,"{""amenity"": ""parking"", ""barrier"": ""fence""}"
